Snowden	N
fled	N
arms	N
adversary	C
sought	C
refuge	C
country	N
recently	N
made	N
concerted	C
effort	N
undermine	C
confidence	N
democracy	C

week	N
Obama	N
also	N
commuted	C
sentences	N
Oscar	N
Lopez	N
Rivera	N
Puerto	N
Rican	N
nationalist	C
linked	N
bombings	N
1970s	N
1980s	N
James	N
E.	N
Cartwright	N
former	N
Marine	N
general	N
White	N
House	N
Chief	N
Staff	N
convicted	C
lying	N
FBI	N
two	N
hundred	N
individuals	N
mostly	N
drug	N
offenders	N

Following	N
Apollo	C
17	N
Cernan	N
worked	N
Apollo-Soyuz	C
project	C
retiring	C
NASA	C
Navy	N
1976	N

later	N
years	N
became	N
executive	C
consultant	C
wrote	N
autobiography	C
advocated	C
returning	C
Moon	N
along	N
Neil	N
Armstrong	N
first	N
human	N
walk	N
Moon	N
died	N
2012	N

Truly	N
America	N
lost	N
patriot	C
pioneer	C
helped	N
shape	C
country	N
bold	C
ambitions	C
things	N
humankind	C
never	N
achieved	C
NASA	N
Administrator	C
Charles	N
Bolden	N
said	N
statement	N

Gujarat	C
quota	C
protests	C
turn	N
violent	C
Parts	N
Indian	N
state	N
Gujarat	C
curfew	C
since	N
Tuesday	N

least	N
seven	N
reported	N
dead	N
100	N
buses	N
dozens	C
police	N
stations	N
burned	N
protests	C
job	N
quotas	C
turned	N
violent	N
several	N
major	N
cities	N
including	N
Ahmedabad	N
Surat	N
Rajkot	N

drilled	C
tunnel	C
pot	N
foraging	C
arena	N
ants	N
got	N
choice	N
food	N
medicine	C
food	N
without	N

infected	C
ants	N
preparing	C
solution	C
fungus	C
Beauveria	C
bassiana	C

Afterwards	C
ant	N
dipped	C
solution	C
couple	N
seconds	N
dried	C
cloth	N
put	N
nest	N

exposing	C
ants	N
fungus	C
took	N
pictures	N
foraging	C
arena	C
three	N
times	N
per	N
day	N
counted	N
many	N
ants	N
present	N
food-source	C

gave	N
us	N
data	N
ants	N
choose	N
medicine	N
infected	C

result	N
healthy	N
ants	N
die	N
sooner	C
ingesting	C
ROS	C
Reactive	N
Oxygen	C
Species	C
group	N
chemicals	C
includes	N
hydrogen	C
peroxide	C
infected	C
ants	N
die	N
less	N
obtained	C
another	N
way	N
feed	N
ROS	C
healthy	N
ants	N
given	N
choice	N
ignore	C
food-source	N

would	N
lab	N
behaviour	C
would	N
n't	N
interesting	N

guesses	C
might	N
get	N
moment	C
n't	N
know	N
yet	N

said	N
plan	N
investigate	C
question	N
among	N
others	N
next	N
couple	C
years	N

Wikinews	C
PhD	C
researched	C
ants	N
scent-based	C
communications	C

Could	N
healthy	N
ants	N
perhaps	N
tell	N
ants	N
infected	C
encourage	C
behaviour	N
NB	N
much	N
known	N

conflicting	C
evidence	C
whether	N
sick	N
ants	N
actually	C
smell	N
different	N
healthy	N
ones	N

moment	N
seems	N
sick	N
ants	N
mostly	N
take	N
care	N
problem	N

Sick	N
ants	N
stop	N
interaction	C
nestmates	C
especially	N
brood	C
leave	N
nest	C
die	N
isolation	C

common	N
wild	N
NB	N
ants	N
see	N
collection	C

species	C
fungus	C
appear	C
Finland	N
chose	N
use	N
different	N
strain	C
Denmark	N
thanks	N
Prof.	N
J.	N
Eilenberg	N
laboratory	C
technician	C
Louise	N
Lee	N
Munch	N
Larsen	N
University	N
Copenhagen	N

Animals	N
adapt	C
local	N
strains	C
adaptation	C
make	N
sure	N
thought	N
would	N
good	N
use	N
strain	C
fungus	C
ants	N
definitely	C
evolve	C
specific	C
resistances	C

means	N
reaction	C
ants	N
self-medicate	C
likely	N
general	N
response	N
local	N
fungal	C
enemies	C

Wikinews	N
ethical	C
considerations	C
around	N
exposing	C
ants	N
toxins	C
parasites	C
alleges	C
done	N
ensure	C
inclusion	C
low-polling	C
candidates	C
former	N
Hewlett-Packard	N
CEO	N
Carly	N
Fiorina	N
former	N
New	N
York	N
governor	N
George	N
Pataki	N
Senator	N
Lindsey	N
Graham	N
former	N
Virginia	N
governor	N
Jim	N
Gilmore	N
Fox	N
News	N
recognizes	C
candidates	C
major	N
players	N

Furthermore	C
Everson	N
argues	C
Fox	N
News	N
criteria	C
objective	C
Title	N
11	N
requires	N
fail	N
define	C
terms	N
consistently	C
recognized	C
referring	C
polls	N

asserts	C
included	N
Republican	C
Party	N
online	N
straw	C
poll	N
May	N
candidate	N
still	N
listed	N
poll	N
excluded	C
Thursday	N
debate	C

Election	N
law	N
expert	C
Richard	N
Winger	N
publisher	C
Ballot	N
Access	N
News	N
says	N
Everson	N
completely	N
correct	N
challenge	C

However	N
believes	N
Everson	N
chance	N
success	N
actually	C
files	N
lawsuit	C
rather	N
simply	N
complaining	C
FEC	N

today	N
sad	N
day	N
said	N
Tim	N
Cannon	N
deputy	C
chief	N
HCSO	N

brothers	N
arms	C
standing	N
behind	N
us	N
hurting	C

difficult	C
day	N
us	N
sheriff	C
office	N

tragedy	C
struck…our	N
city	N

hearts	N
go	N
those…affected	N
tragedy	C

Tuesday	N
Conley	N
allowed	N
speak	N
reporters	C
administrative	C
segregation	C
unit	N
Harris	N
County	N
Jail	N

Conley	N
said	N
living	N
house	N
although	N
promised	C
move	N
elsewhere	C
go	N

angered	C
returned	N
find	N
door	N
locks	N
changed	N

Conley	N
also	N
felt	N
victims	C
disrespected	C
mistreated	C

Tom	N
Williams	N
auxiliary	C
bishop	C
Liverpool	N
conducted	C
Roman	N
Catholic	C
mass	C
St	N
Mary	N
Roman	N
Catholic	C
Church	N
Liverpool	N
Woolton	C
area	N

church	N
Black	N
got	N
married	N
1969	N
Bobby	N
Willis	N
died	N
1999	N
30	N
years	N
marriage	N

Eulogies	C
delivered	C
Cliff	N
Richard	N
Paul	N
O'Grady	N
together	N
poems	C
read	N
two	N
Black	N
sons	N

tributes	C
paid	N
Tom	N
Jones	N
flew	C
specially	C
funeral	C

service	N
Black	N
interred	C
private	N
ceremony	C
next	N
graves	C
parents	N
Allerton	C
cemetery	C

died	N
early	N
month	N
aged	N
72	N
fell	N
home	N
Spain	N
suffered	C
stroke	C

North	N
Korea	N
puts	N
military	N
war	N
According	C
Yonhap	C
news	N
agency	N
quoting	C
North	N
Korea	N
main	N
news	N
agency	N
Korean	N
Central	N
News	N
Agency	N
KCNA	N
country	N
military	N
placed	N
high	N
alert	C
told	N
prepare	C
quasi-state	C
war	N

Although	N
51-48	N
vote	N
mostly	N
along	N
party	N
lines	N
Republicans	C
expressed	C
uncertainty	C
repealing	C
Obamacare	C
replacement	C
system	N
worked	N

Although	N
president-elect	C
Donald	N
Trump	N
called	N
repeal	N
replace	N
plan	N
saying	N
new	N
health	N
care	N
system	N
would	N
enacted	C
almost	N
simultaneously	C
many	N
government	N
press	N
expressed	C
doubts	C
whether	N
would	N
actually	N
happen	N

Senator	C
Susan	N
Collins	N
Maine	N
said	N
would	N
like	N
least	N
see	N
well-constructed	C
plan	N
voting	C
Senator	C
Johnny	N
Isakson	N
Georgia	N
said	N
repealing	C
Obamacare	N
without	N
replacing	N
unacceptable	C

concerns	C
shared	N
members	N
House	N
Representatives	C

need	N
voting	N
replacement	C
plan	N
time	N
vote	N
repeal	C
added	N
Representative	C
Mark	N
Meadows	N
North	N
Carolina	N

Neighbouring	C
Hungary	N
constructing	C
border	N
fence	C
across	N
entire	N
frontier	C
Serbia	N

Yesterday	N
alone	N
saw	N
record	N
3,241	N
attempts	C
enter	N
Hungary	N
illegally	C
according	N
authorities	C

Conflict	C
Syria	N
parts	N
world	N
led	N
refugees	C
Europe	N

inside	N
move	N
freely	C
inside	N
Schengen	C
Area	N
covers	N
EU	N

Austrian	N
police	N
earlier	N
week	N
arrested	C
three	N
motorists	C
suspected	C
people	N
smuggling	C

One	N
driver	N
accused	C
moving	N
34	N
people	N
ten	N
children	N
Austria	N
Serbia	N

group	N
left	N
roadside	C
near	N
Bruck	N
der	N
Leitha	N
reported	N
struggling	C
breathe	C
van	N

Former	N
NASA	C
astronaut	C
Eugene	N
Cernan	N
dies	N
aged	N
82	N
Eugene	N
Cernan	N
former	N
NASA	C
astronaut	C
recent	N
human	N
walk	N
Moon	N
died	N
Monday	N
aged	N
82	N
according	C
NASA	C
statement	C

Although	N
described	N
Trump	N
previous	N
foray	C
politics	N
charade	C
2011	N
interview	N
Wikinews	C
Martin	N
sees	N
Trump	N
tag	N
team	N
partner	N
attacking	C
Bush	N
candidacy	C

Trump	N
raw	C
media	N
power	N
weaken	C
Bush	N
says	N
Martin	N
negative	N
information	N
hardball	C
media	N
tactics	C
make	N
Bush	N
toxic	C
candidate	C
Republican	N
base	N

Martin	N
adamantly	C
opposes	C
Bush	N
foreign	N
policy	N
candidate	N
brother	N
former	N
President	N
George	N
W.	N
Bush	N

also	N
criticizes	C
Bush	N
alleged	C
economic	N
benefit	N
collapse	C
Lehman	C
Brothers	N
labeling	N
Bush	N
front	N
man	N
handful	C
corrupt	C
plutocrats	C
raped	N
nation	N
economy	N

Martin	N
previously	C
criticized	C
Bush	N
family	N
2000	N
campaign	N
ran	N
television	N
ads	N
accusing	C
then-presidential	C
candidate	N
George	N
W.	N
Bush	N
abusing	C
cocaine	C
alcohol	N

presence	C
US	N
assets	C
threatens	C
interests	N
security	C
according	N
Putin	N

third	N
country	N
building	N
military	N
presence	C
borders	N
Europe	N
told	N
BBC	N

n't	N
even	N
European	N
country	N

Outgoing	C
US	N
President	N
Barack	N
Obama	N
authorised	C
move	N
response	C
Russian	N
intervention	C
Ukraine	C
2014	N
Crimea	C
annexed	C

agreed	N
NATO	N
summit	C
Warsaw	N
last	N
year	N

Tomasz	N
Szatkowski	N
Polish	N
Undersecretary	C
State	N
Defence	N
noted	N
large	N
exercises	C
Russia	N
near	N
Polish	N
border	N
another	N
reason	N
troops	C
needed	N

Szatkowski	C
also	N
mentioned	C
Russian	N
action	N
Ukraine	N
called	N
aggressive	C
actions	N
vicinity	C

Russian	N
Deputy	C
Foreign	N
Minister	N
Alexei	N
Mechkov	C
however	N
said	N
incoming	C
troops	N
vehicles	C
factor	N
destabilising	C
European	N
security	N

recent	N
stint	C
behind	N
bars	N
came	N
last	N
month	N
arrested	C
allegedly	C
slamming	C
girlfriend	N
head	N
refrigerator	C
home	N
involved	N
Saturday	N

time	N
murders	C
Conley	N
wanted	N
assault	C
charge	N
family	N
member	N

eight	N
victims	C
died	N
scene	C

Sunday	N
authorities	C
released	C
names	N
ages	N
victims	N
Valerie	N
Jackson	N
40	N
Dwayne	N
Jackson	N
husband	N
50	N
Nathaniel	N
Jackson	N
13	N
Honesty	C
Jackson	N
11	N
Dwayne	N
Jackson	N
Jr.	N
10	N
Caleb	N
Jackson	N
9	N
Trinity	N
Jackson	N
7	N
Jonah	N
Jackson	N
6	N

Conley	N
father	N
Nathaniel	N
Nate	N
Jackson	N

Conley	N
told	N
investigators	C
used	N
live	N
Valerie	N
Jackson	N
broke	N
home	N
changed	N
locks	N

truly	N
sorry	N
tragedy	C
told	N
us	N
statement	C

said	N
checked	C
GPS	N
trackers	C
fleet	C
vehicles	C
remain	N
Slovakia	C

statement	N
says	N
lorry	C
question	N
one	N
21	N
Hyza	C
vehicles	N
sold	N
last	N
year	N

sold	N
exported	C
Hungary	N
registered	C

Hyza	N
told	N
us	N
new	N
owners	N
changed	N
branding	C
vehicle	N

According	N
Bild	C
newspaper	N
Agrofert	C
parent	C
company	N
Hyza	N
said	N
statement	C
new	N
owners	C
required	C

Hyza	N
says	N
actively	N
cooperate	C
Slovak	N
police	N
express	C
sincere	C
condolences	C
bereaved	C
families	N

Interior	N
Minister	N
Johanna	N
Mikl-Leitner	N
called	N
dark	N
day	N
called	N
European	N
Union-wide	C
measures	N
protect	N
immigrant	C
refugees	C
tackle	C
human	N
traffickers	C

IndyCar	C
driver	N
Justin	N
Wilson	N
dies	N
aged	N
37	N
Yesterday	C
37-year	N
old	N
IndyCar	C
Series	N
driver	N
Justin	N
Wilson	N
died	N
injuries	C
sustained	C
Sunday	N
ABC	N
Supply	N
500	N
Pocono	N
Raceway	N

twenty	N
laps	C
remaining	N
race	N
Sage	N
Karam	N
leading	C
event	N
crashed	C
turn	N
1	N
wall	N

Wilson	N
approached	C
site	C
crash	C
reportedly	C
nose	N
cone	C
Karam	N
car	N
airborne	C
struck	C
Wilson	N
helmet	C
Wilson	N
car	N
steered	C
left	N
collided	C
inside	N
SAFER	N
barrier	C

event	N
placed	N
caution	C
flag	N
safety	N
workers	N
extracted	C
Wilson	N
car	N

Wilson	N
airlifted	C
Lehigh	N
Valley	N
Hospital	N
Allentown	N
Pennsylvania	N

9	N
P.M.	N
EST	N
INDYCAR	N
released	N
statement	N
announcing	C
Wilson	N
suffered	C
severe	C
head	N
injury	N
critical	C
condition	N
fallen	N
coma	C

Normally	C
land	N
passed	C
future	C
generations	C
way	N
recognizes	C
community	N
traditional	C
connection	N
country	C

passing	N
Aboriginal	C
land	N
rights	N
legislaton	C
Australia	N
preceded	C
number	N
important	N
Aboriginal	C
protests	N
including	N
1946	N
Aboriginal	C
Stockmen	N
Strike	C
1963	N
Yolngu	N
Bark	N
Petition	C
1966	N
Wave	N
Hill	N
Walk-Off	C
well	N
Aboriginal	C
Lands	N
Trust	C
Act	N
1966	N
SA	N
established	C
South	N
Australian	N
Aboriginal	C
Lands	N
Trust	C

However	N
1970s	N
indigenous	C
Australians	N
Australian	N
Aborigines	N
Torres	N
Strait	C
Islanders	N
became	N
politically	C
active	N
emerged	C
powerful	N
movement	C
recognition	C
Aboriginal	C
land	N
rights	N

novel	C
Good	N
Earth	N
best-selling	C
fiction	C
book	N
U.S.	N
1931	N
1932	N
Pulitzer	C
Prize	N
1932	N

1921	N
Buck	N
mother	N
died	N
tropical	C
disease	C
sprue	C
shortly	N
afterward	C
father	N
moved	N

1920	N
1933	N
Bucks	N
made	N
home	N
Nanjing	N
campus	C
University	N
Nanking	N
teaching	N
positions	C

1964	N
support	N
children	N
eligible	C
adoption	C
Buck	N
established	C
Pearl	N
S.	N
Buck	N
Foundation	C
called	N
Pearl	N
S.	N
Buck	N
International	N
address	C
poverty	C
discrimination	C
faced	N
children	N
Asian	N
countries	N

wrote	N
diverse	C
variety	C
topics	N
including	N
women	N
rights	N
Asian	N
cultures	C
immigration	C
adoption	C
missionary	C
work	N
war	N

Another	N
Baroque	C
piece	N
stands	N
Chapel	C
Nuestra	N
Señora	N
del	N
Rosario	N
recognizable	C
feature	N
architecture	C
Quito	C

El	N
Panecillo	C
hill	N
located	N
middle	N
west	N
city	N
altitude	C
3,016	N
metres	N
9,895	N
ft	N
sea	N
level	N

Axis	C
nerve	C
public	N
space	N
known	N
Independence	C
Square	N
Plaza	N
Grande	N
colonial	C
name	N
around	N
built	N
addition	C
Archbishop	C
Palace	N
Municipal	C
Palace	N
Hotel	N
Plaza	N
Grande	N
Metropolitan	C
Cathedral	C

monument	C
Virgin	N
Mary	N
located	N
top	N
El	N
Panecillo	N
visible	C
city	N
Quito	C

end	N
areas	N
organized	C
locate	N
objects	N
within	N
cultural	C
contexts	C
make	N
accessible	C
world	N
used	N
several	N
rooms	N
spaces	N
within	N
palace	N

Beethoven	N
Symphony	C

7	N
Bruckner	N
Symphony	C

6	N
Mendelssohn	N
Symphony	C

4	N
comprise	C
nearly	C
complete	N
list	N
symphonies	C
key	C
Romantic	C
era	N

Mozart	C
Clarinet	C
Concerto	C
Clarinet	C
Quintet	C
major	C
generally	N
Mozart	C
likely	N
use	N
clarinets	C
major	C
key	N
besides	N
E-flat	N
major	C

Johannes	N
Brahms	C
César	N
Franck	N
Gabriel	N
Fauré	C
wrote	N
violin	C
sonatas	C
major	N

connection	C
Beethoven	N
Kreutzer	C
Sonata	N
Peter	N
Cropper	N
said	N
major	C
fullest	C
sounding	C
key	N
violin	C

According	N
Christian	N
Friedrich	C
Daniel	N
Schubart	C
major	C
key	N
suitable	C
declarations	C
innocent	C
love	N
...	N
hope	N
seeing	N
one	N
beloved	C
parting	N
youthful	C
cheerfulness	C
trust	N
God	N

Al	N
often	N
called	N
Garden	N
City	N
Gulf	N
given	N
many	N
oases	C
parks	N
tree-lined	C
avenues	C
decorative	C
roundabouts	C
within	N
city	N

dry	C
desert	C
air	N
makes	N
welcome	N
retreat	C
coastal	C
humidity	C
larger	N
cities	N

attractions	C
include	N
Al	N
Oasis	C
city	N
center	N
oases	C
dotted	C
around	N
area	N
cool	N
retreats	C
middle	N
summer	N
heat	N
Al	N
Zoo	N
amusement	C
park	N
named	N
Hili	N
Fun	N
City	N
many	N
well-maintained	C
parks	N
popular	N
families	N
summer	N
evenings	N
heritage	C
village	N

Al	N
Arabic	N
العين	N
al-ʿayn	N
literally	C
Spring	N
also	N
known	N
Garden	N
City	N
due	N
greenery	C
second	N
largest	N
city	N
Emirate	C
Abu	N
Dhabi	N
fourth	N
largest	N
city	N
United	N
Arab	N
Emirates	C

time	N
William	N
Shakespeare	N
women	N
roles	C
generally	N
played	N
men	N
boys	N

stage	C
role	N
Peter	N
Pan	N
example	N
traditionally	C
played	N
woman	N
principal	C
boys	N
British	N
pantomime	C

Opera	C
several	N
breeches	C
roles	N
traditionally	C
sung	C
women	N
usually	N
mezzo-sopranos	C

Examples	N
Hansel	N
Hänsel	N
und	N
Gretel	N
Cherubino	C
Marriage	N
Figaro	C
Octavian	C
Der	N
Rosenkavalier	N

former	C
film	N
Linda	N
Hunt	N
played	N
pivotal	C
role	N
Billy	N
Kwan	N
received	N
Academy	N
Award	N
Best	N
Supporting	C
Actress	C

actor	N
dress	N
opposite	C
sex	N
comic	C
effect	N
also	N
long-standing	C
tradition	N
comic	C
theater	C
film	N

Russian	N
military	C
divided	C
following	N
branches	C
Russian	N
Ground	N
Forces	N
Russian	N
Navy	N
Russian	N
Air	N
Force	N

2008	N
update	C
480,000	N
young	N
men	N
brought	C
Army	N
via	C
Conscription	C
Russia	N
two	N
call-ups	C
year	N

founded	C
1991	N
Austrian	C
writer	N
artist	N
musician	N
Paul	N
Jaeg	N

authors	N
Peter	N
Paul	N
Wiplinger	C
already	N
several	N
books	N
Arovell	C
others	N
use	N
publishing	C
house	N
platform	C
publish	N
first	N
book	N

covers	C
books	N
edited	C
Arovell	C
show	N
painting	N
respectively	C
section	C
painting	N
Paul	N
Jaeg	C

addition	C
Arovell	N
publishes	C
magazine	C
literature	C
music	N
art	N
contains	C
information	C
new	N
books	N
public	N
events	N

certain	N
organometallic	C
compounds	C
ferrocene	C
dibenzenechromium	C
pi	C
orbitals	C
organic	N
moiety	C
ligate	C
metal	N

contrast	N
coordination	C
compounds	C
methylcobalamin	C
form	N
Vitamin	N
B12	N
cobalt-methyl	C
bond	N
true	N
organometallic	C
complex	C
one	N
known	N
biology	C

term	N
metalorganics	C
usually	N
refers	N
metal-containing	C
compounds	C
lacking	C
direct	N
metal-carbon	C
bonds	N
contain	N
organic	N
ligands	C

organic	N
ligands	C
often	N
bind	C
metal	N
heteroatom	C
oxygen	C
nitrogen	C
case	N
compounds	N
considered	N
coordination	N
compounds	N

Organometallic	C
compounds	N
bonds	C
characters	N
ionic	C
covalent	C
important	N
industry	N
relatively	C
stable	N
solutions	N
relatively	C
ionic	C
undergo	C
reactions	C

Within	N
region	N
Doncaster	C
recognized	C
important	N
European	N
hub	C
developments	C
new	N
international	C
airport	N
Robin	N
Hood	N
Airport	N
Doncaster	C
Sheffield	C
opened	N
2005	N

Schistosomiasis	C
caused	N
one	N
genus	C
trematodes	C
second-most	N
devastating	C
human	N
diseases	C
caused	N
parasites	C
surpassed	C
malaria	C

half	N
known	N
flatworm	C
species	C
parasitic	C
enormous	C
harm	N
humans	N
livestock	C

1965	N
opened	N
Opportunity	C
Center	N
Orphanage	C
South	N
Korea	N
later	N
offices	N
opened	N
Thailand	N
Philippines	N
Vietnam	N

Pearl	N
S.	N
Buck	N
died	N
lung	N
cancer	N
March	N
6	N
1973	N
Danby	N
Vermont	N
interred	C
Green	N
Hills	N
Farm	N
Perkasie	N
Pennsylvania	N

Though	N
initially	C
planned	N
five-episode	C
role	C
character	C
became	N
popular	C
stayed	N
whole	N
third	N
season	C
returned	C
two-part	N
appearance	C
season	C
four	N
remainder	C
original	C
story	N
arc	C
played	N
part	N
first	N
season	C
Buffy	C
spin-off	C
series	N
Angel	N

Subsequently	C
announced	C
October	N
31	N
Dushku	N
lured	C
Joss	N
Whedon	N
Buffy	N
Vampire	C
Slayer	C
back	N
TV	N
agreed	N
create	N
show	N
called	N
Dollhouse	N

followed	N
Soul	C
Survivors	C
reuniting	C
Race	N
Sun	N
co-star	C
Casey	N
Affleck	N

La	N
India	N
covered	C
song	N
album	C
Sobre	N
el	N
Fuego	N
third	N
single	N
album	C

end	N
18th	N
century	C
Tsarskoye	C
Selo	N
became	N
popular	N
place	N
summer	N
residence	C
among	N
nobility	C

part	N
town	N
Pushkin	C
World	N
Heritage	C
Site	N
Saint	N
Petersburg	N
Related	N
Groups	N
Monuments	C

Later	N
Empress	C
Catherine	N
II	N
Russia	N
architect	C
Charles	N
Cameron	N
extended	C
palace	N
building	N
known	N
Cameron	N
Gallery	N

September	N
17	N
1941	N
Germans	N
occupied	C
town	N
Pushkin	C
destroying	N
plundering	C
many	N
historical	N
monuments	C
buildings	N
cultural	C
artifacts	C
including	N
famous	N
Amber	N
Room	N

2	N
Two	N
\/	N
ˈtuː	N
\/	N
number	N
numeral	C
glyph	C

Two	N
also	N
unique	C
property	N
also	N
equal	N
zero	N
number	N
domino	C
tilings	C
2	N
×	N
2	N
checkerboard	C
2	N

Mucha	C
produced	N
flurry	C
paintings	N
posters	C
advertisements	C
book	N
illustrations	C
well	N
designs	C
jewelry	C
carpets	N
wallpaper	N
theater	C
sets	N
termed	C
initially	C
Mucha	C
Style	N
became	N
known	N
Art	N
Nouveau	C
French	N
new	N
art	N

Mucha	C
works	N
frequently	C
featured	C
beautiful	N
young	N
women	N
flowing	C
vaguely	C
Neoclassical-looking	C
robes	N
often	N
surrounded	C
lush	C
flowers	N
sometimes	N
formed	N
halos	C
behind	N
heads	N

1900	N
Universal	C
Exhibition	C
Paris	N
spread	C
Mucha	C
style	N
internationally	C
Mucha	C
said	N
think	N
Exposition	C
Universelle	C
made	N
contribution	C
toward	N
bringing	N
aesthetic	C
values	N
arts	N
crafts	N

decorated	C
Bosnia	N
Herzegovina	N
Pavilion	C
collaborated	C
decorating	N
Austrian	N
Pavilion	C

roof	C
Mudéjar	C
style	N
church	N
features	C
paintings	N
martyrs	C
Order	N
Saint	N
Dominic	N

addition	N
administrative	C
units	N
third	N
level	N
Palace	N
presidential	C
residence	C
luxurious	C
colonial-style	C
apartment	N
live	N
President	N
family	N

Rafael	N
Correa	N
president	N
since	N
2007	N
considering	C
Carondelet	N
Palace	N
agencies	C
Ecuadoran	C
heritages	C
convert	C
presidential	C
compound	C
museum	C
accessible	C
wish	N
visit	N

roof	N
nave	C
composed	N
pair	N
knuckle	C
frame	N
coated	C
inside	N
pieces	N
tracery	C

Carondelet	C
Palace	N
Carondelet	C
Palace	N
Spanish	N
Palacio	C
de	N
Carondelet	C
seat	N
government	C
Republic	N
Ecuador	N
located	N
historical	N
center	N
Quito	N

Aemilianus	C
Latin	N
Marcus	N
Aemilius	N
Aemilianus	C
Augustus	N
c.	N
207\/213	N
253	N
also	N
known	N
Aemilian	C
Roman	N
Emperor	C
three	N
months	N
253	N

Commander	C
Moesian	C
troops	C
obtained	C
important	N
victory	C
invading	C
Goths	C
reason	N
acclaimed	C
Emperor	N
army	N

moved	N
quickly	N
Italy	N
defeated	C
Emperor	N
Trebonianus	N
Gallus	N
killed	N
men	N
another	N
general	N
Valerian	N
proclaimed	C
Emperor	N
moved	N
Aemilian	C
larger	N
army	C

Emperor	N
Aemilian	N
men	N
fearful	C
civil	N
war	N
Valerian	C
larger	N
force	N
mutinied	C

Aemilian	C
killed	N
Spoletium	C
Sanguinarium	C
bridge	N
Oriculum	C
Narnia	C
half	N
way	N
Spoletium	C
Rome	N
recognized	C
Valerian	C
new	N
emperor	C

Meatpuppets	C
blocked	N
indefinitely	C
...	N
n't	N
edit	C
behalf	C
someone	N
else	N
matter	N
well	N
may	N
know	N

Wikipedia	C
policy	C
open	N
proxies	C
clear	N
editing	N
blocked	N
without	N
exception	C
identified	C

Accounts	N
usernames	C
conform	C
username	C
policy	N
often	N
blocked	N
indefinitely	C
regardless	C
editing	C
behavior	C

Also	N
reviewing	C
administrator	C
concludes	C
block	N
justified	C
unblocked	C
unless	N
reviewing	C
administrator	C
convinced	C
understand	N
blocked	N

n't	N
forget	N
insert	C
reason	N
replace	C
Insert	C
reason	N
unblocked	C

However	N
body	N
feathers	N
Epidexipteryx	C
unique	C
appear	N
arise	C
membranous	C
structure	C
base	N
feather	N

skull	C
Epidexipteryx	C
also	N
unique	C
number	N
features	C
bears	C
overall	C
similarity	C
skull	C
Sapeornis	C
oviraptorosaurs	C
lesser	C
extent	C
therizinosauroids	C

Epidexipteryx	C
appears	N
lacked	C
remiges	C
wing	N
feathers	N
likely	N
could	N
fly	N

1936	N
Winter	N
Olympics	C
officially	N
known	N
IV	C
Olympic	N
Winter	N
Games	N
French	N
Les	N
IVes	N
Jeux	N
olympiques	C
d'hiver	N
winter	N
multi-sport	C
event	N
celebrated	C
1936	N
market	N
town	N
Garmisch-Partenkirchen	C
Bavaria	N
Germany	N

left	N
Nicopolis	C
Pompeii	C
live	N
Bondaroy	C
France	N
near	N
town	N
Pithiviers	C

Originally	C
term	N
gingerbread	C
Latin	N
zingiber	C
via	N
Old	N
French	N
gingebras	C
referred	C
preserved	C
ginger	C

Early	N
references	C
Vadstena	C
Abbey	C
show	N
Swedish	C
nuns	C
baking	C
gingerbread	N
ease	C
indigestion	C
1444	N

conditions	N
high	N
humidity	C
rate	C
evaporation	C
sweat	C
skin	N
decreases	C

son	N
photocopier	C
technician	C
trained	N
butcher	C
became	N
involved	C
graffiti	C
great	N
Bristol	N
aerosol	C
boom	C
late	N
1980s	N

January	N
2011	N
nominated	C
Academy	N
Award	N
Best	N
Documentary	C
film	N

Banksy	N
first	N
film	N
Exit	N
Gift	N
Shop	N
billed	C
world	N
first	N
street	N
art	N
disaster	C
movie	N
made	N
debut	C
2010	N
Sundance	C
Film	N
Festival	N

Occasionally	C
readers	N
never	N
rarely	C
edited	C
location	N
intention	C
registering	C
account	N
click	N
edit	N
find	N
editing	N
IP	C
address	N
blocked	C
something	N
n't	N

user	N
requesting	C
unblocked	C
responsibility	C
explain	N
believe	N
block	N
violates	C
Wikipedia	C
blocking	N
policy	N
otherwise	C
reversed	C

Users	N
may	N
blocked	N
editing	N
Wikipedia	C
administrators	C
prevent	N
damage	C
disruption	C
Wikipedia	C

Blocks	N
lifted	C
longer	N
necessary	N
prevent	N
damage	N
disruption	C

usually	N
one	N
among	N
following	N
vandalism	C
sockpuppetry	C
edit	N
warring	N
violating	C
three-revert	C
rule	N
spamming	C
editing	N
conflict	C
interest	N
prohibited	C
username	C

spending	C
two	N
years	N
Royal	C
Canadian	C
Navy	N
World	N
War	N
II	N
Stewart	N
returned	C
NHL	C
1945	N
best	N
season	C
leading	C
league	C
37	N
goals	C
last	N
time	N
Leaf	C
led	C
League	C
goals	C

next	N
season	C
Stewart	N
1942-43	N
Calder	N
Memorial	C
Trophy	C
beating	C
Maurice	C
Rocket	N
Richard	N
Montreal	N
Canadiens	C

Stewart	C
second	N
Stanley	C
Cup	N
Maple	C
Leafs	N
1946-47	N

Born	C
Fort	N
William	N
Ontario	C
Stewart	N
called	N
minors	C
